Doing parameter search with 5-fold cross validation.
(P, C) log fix range
log2P:    4.62936 log2C:   23.00000 MSE:  548.33286
log2P:    4.62936 log2C:   24.00000 MSE:  548.33286
log2P:    4.62936 log2C:   25.00000 MSE:  548.33286
log2P:    4.62936 log2C:   26.00000 MSE:  548.33286
log2P:    4.62936 log2C:   27.00000 MSE:  548.33286
log2P:    4.62936 log2C:   28.00000 MSE:  548.33286
log2P:    4.62936 log2C:   29.00000 MSE:  548.33286
log2P:    4.62936 log2C:   30.00000 MSE:  548.33286
log2P:    4.62936 log2C:   31.00000 MSE:  548.33286
log2P:    4.62936 log2C:   32.00000 MSE:  548.33286
log2P:    4.62936 log2C:   33.00000 MSE:  548.33286
log2P:    4.62936 log2C:   34.00000 MSE:  548.33286
log2P:    4.62936 log2C:   35.00000 MSE:  548.33286
log2P:    4.62936 log2C:   36.00000 MSE:  548.33286
log2P:    4.62936 log2C:   37.00000 MSE:  548.33286
log2P:    4.62936 log2C:   38.00000 MSE:  548.33286
log2P:    4.62936 log2C:   39.00000 MSE:  548.33286
log2P:    4.62936 log2C:   40.00000 MSE:  548.33286
log2P:    4.62936 log2C:   41.00000 MSE:  548.33286
log2P:    4.62936 log2C:   42.00000 MSE:  548.33286
log2P:    4.62936 log2C:   43.00000 MSE:  548.33286
log2P:    4.62936 log2C:   44.00000 MSE:  548.33286
log2P:    4.62936 log2C:   45.00000 MSE:  548.33286
log2P:    4.62936 log2C:   46.00000 MSE:  548.33286
log2P:    4.62936 log2C:   47.00000 MSE:  548.33286
log2P:    4.62936 log2C:   48.00000 MSE:  548.33286
log2P:    4.62936 log2C:   49.00000 MSE:  548.33286
log2P:    3.62936 log2C:  -27.00000 MSE: 7379.07497
log2P:    3.62936 log2C:  -26.00000 MSE: 7368.81711
log2P:    3.62936 log2C:  -25.00000 MSE: 7348.37014
log2P:    3.62936 log2C:  -24.00000 MSE: 7307.76217
log2P:    3.62936 log2C:  -23.00000 MSE: 7227.67337
log2P:    3.62936 log2C:  -22.00000 MSE: 7071.87400
log2P:    3.62936 log2C:  -21.00000 MSE: 6776.80480
log2P:    3.62936 log2C:  -20.00000 MSE: 6245.76479
log2P:    3.62936 log2C:  -19.00000 MSE: 5374.84471
log2P:    3.62936 log2C:  -18.00000 MSE: 4159.47958
log2P:    3.62936 log2C:  -17.00000 MSE: 2826.90386
log2P:    3.62936 log2C:  -16.00000 MSE: 1720.84703
log2P:    3.62936 log2C:  -15.00000 MSE: 1026.71917
log2P:    3.62936 log2C:  -14.00000 MSE:  668.18008
log2P:    3.62936 log2C:  -13.00000 MSE:  485.64179
log2P:    3.62936 log2C:  -12.00000 MSE:  386.55146
log2P:    3.62936 log2C:  -11.00000 MSE:  323.92828
log2P:    3.62936 log2C:  -10.00000 MSE:  271.08567
log2P:    3.62936 log2C:   -9.00000 MSE:  271.08567
log2P:    3.62936 log2C:   -8.00000 MSE:  186.13745
log2P:    3.62936 log2C:   -7.00000 MSE:  186.13745
log2P:    3.62936 log2C:   -6.00000 MSE:  153.60520
log2P:    3.62936 log2C:   -5.00000 MSE:  153.60520
log2P:    3.62936 log2C:   -4.00000 MSE:  153.60520
log2P:    3.62936 log2C:   -3.00000 MSE:  153.60520
log2P:    3.62936 log2C:   -2.00000 MSE:  153.60520
log2P:    3.62936 log2C:   -1.00000 MSE:  153.60520
log2P:    3.62936 log2C:    0.00000 MSE:  153.60520
log2P:    3.62936 log2C:    1.00000 MSE:  153.60520
log2P:    3.62936 log2C:    2.00000 MSE:  153.60520
log2P:    3.62936 log2C:    3.00000 MSE:  153.60520
log2P:    3.62936 log2C:    4.00000 MSE:  153.60520
log2P:    3.62936 log2C:    5.00000 MSE:  153.60520
log2P:    3.62936 log2C:    6.00000 MSE:  153.60520
log2P:    3.62936 log2C:    7.00000 MSE:  153.60520
log2P:    3.62936 log2C:    8.00000 MSE:  153.60520
log2P:    3.62936 log2C:    9.00000 MSE:  153.60520
log2P:    3.62936 log2C:   10.00000 MSE:  153.60520
log2P:    3.62936 log2C:   11.00000 MSE:  153.60520
log2P:    3.62936 log2C:   12.00000 MSE:  153.60520
